jackknife_resample,min,median,max,q95,q975,q99,q995,ratio
398,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
399,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
400,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
401,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
402,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
403,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
404,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
405,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
406,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
407,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
408,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
409,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
410,0.6982487812749447,0.8801966585586396,4.06960910526605,2.4919341929814065,2.723573936821681,2.7635785372658,4.06960910526605,5.828308211058069
411,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
412,0.6959982548741609,0.8822942549810138,4.062020586884951,2.4920693117883213,2.7262837745423965,2.766424231658713,4.062020586884951,5.836251109019489
413,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
414,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
415,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
416,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
417,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
418,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
419,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
420,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
421,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
422,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
423,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
424,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
425,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
426,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
427,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
428,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
429,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
430,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
431,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
432,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
433,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
434,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
435,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
436,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
437,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
438,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
439,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
440,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
441,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
442,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
443,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
444,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
445,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
446,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
447,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
448,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
449,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
450,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
451,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
452,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
453,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
454,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
455,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
456,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
457,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
458,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
459,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
460,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
461,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
462,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
463,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
464,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
465,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
466,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
467,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
468,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
469,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
470,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
471,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
472,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
473,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
474,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
475,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
476,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
477,0.6959982548741609,0.8822942549810138,4.062020586884951,2.4920693117883213,2.7262837745423965,2.766424231658713,4.062020586884951,5.836251109019489
478,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
479,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
480,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
481,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
482,0.6981234465344005,0.8800326092315889,4.074059330662845,2.492331551493277,2.7220658648565683,2.761909702742002,4.074059330662845,5.8357291262557425
483,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
484,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
485,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
486,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
487,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
488,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
489,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
490,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
491,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
492,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
493,0.69882245835228185,0.8773820506118687,4.372939654365409,2.4906566785495854,2.5052788193823865,2.9231383097513786,3.835945104055141,6.257583170232024
494,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
495,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
496,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
497,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
498,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
499,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
500,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
501,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
502,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
503,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
504,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
505,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
506,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
507,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
508,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
509,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
510,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
511,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
512,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
513,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
514,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
515,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
516,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
517,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
518,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
519,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
520,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
521,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
522,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
523,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
524,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
525,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
526,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
527,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
528,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
529,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
530,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
531,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
532,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
533,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
534,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
535,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
536,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
537,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
538,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
539,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
540,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
541,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
542,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
543,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
544,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
545,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
546,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
547,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
548,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
549,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
550,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
551,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
552,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
553,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
554,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
555,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
556,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
557,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
558,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
559,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
560,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
561,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
562,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
563,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
564,0.6982296883332177,0.8795906407962973,4.0803625256695835,2.495331247258171,2.7423951446393118,2.7595460046144744,4.0803625256695835,5.843868563380683
565,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
566,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
567,0.6982296883332177,0.8795906407962973,4.0803625256695835,2.495331247258171,2.7423951446393118,2.7595460046144744,4.0803625256695835,5.843868563380683
568,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
569,0.69882245835228185,0.8773820506118687,4.372939654365409,2.4906566785495854,2.5052788193823865,2.9231383097513786,3.835945104055141,6.257583170232024
570,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
571,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
572,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
573,0.6981234465344005,0.8800326092315889,4.074059330662845,2.492331551493277,2.7220658648565683,2.761909702742002,4.074059330662845,5.8357291262557425
574,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
575,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
576,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
577,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
578,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
579,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
580,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
581,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
582,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
583,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
584,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
585,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
586,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
587,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
588,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
589,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
590,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
591,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
592,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
593,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
594,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
595,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
596,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
