resample,18_34_CAT,18_34_ESP,18_34_Other,35_49_CAT,35_49_ESP,35_49_Other,50_64_CAT,50_64_ESP,50+_Other,65+_CAT,65+_ESP,check
4635,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743772,41.59568617286915,92.27677721656443,118.42685016025132,5.5067062021407764e-14
4636,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025135,8.881784197001252e-14
4637,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455135,75.19808583403396,127.46593561428976,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,6.394884621840902e-14
4638,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,4.796163466380676e-14
4639,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,5.5067062021407764e-14
4640,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,4.973799150320701e-14
4641,144.88335366765912,9.720958263006068,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.440892098500626e-14
4642,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025133,3.907985046680551e-14
4643,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416127,22.978680214455146,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025132,1.1013412404281553e-13
4644,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,7.460698725481052e-14
4645,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,7.460698725481052e-14
4646,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.9300699374377,41.595686172869165,92.27677721656444,118.42685016025133,4.085620730620576e-14
4647,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455135,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,3.730349362740526e-14
4648,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,3.907985046680551e-14
4649,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025135,6.750155989720952e-14
4650,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025133,6.572520305780927e-14
4651,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,7.638334409421077e-14
4652,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025135,4.618527782440651e-14
4653,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,9.059419880941277e-14
4654,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403395,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025133,9.059419880941277e-14
4655,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,3.730349362740526e-14
4656,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286915,92.27677721656443,118.42685016025132,3.730349362740526e-14
4657,144.88335366765912,9.720958263006068,68.70588838527189,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,6.927791673660977e-14
4658,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428976,66.9300699374377,41.59568617286915,92.27677721656443,118.42685016025136,1.1191048088221578e-13
4659,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,7.460698725481052e-14
4660,144.88335366765915,9.720958263006064,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,7.283063041541027e-14
4661,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,4.796163466380676e-14
4662,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,7.638334409421077e-14
4663,144.88335366765912,9.720958263006066,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,7.105427357601002e-14
4664,144.88335366765915,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,8.526512829121202e-14
4665,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,5.1514348342607263e-14
4666,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,3.197442310920451e-14
4667,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025132,4.263256414560601e-14
4668,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025133,6.572520305780927e-14
4669,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,2.842170943040401e-14
4670,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.572520305780927e-14
4671,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,6.039613253960852e-14
4672,144.8833536676591,9.720958263006066,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025135,7.815970093361102e-14
4673,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,7.105427357601002e-14
4674,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403395,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025133,7.638334409421077e-14
4675,144.8833536676591,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,1.0302869668521453e-13
4676,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403398,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025132,9.592326932761353e-14
4677,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025135,4.263256414560601e-14
4678,144.88335366765912,9.720958263006064,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,3.019806626980426e-14
4679,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025135,4.796163466380676e-14
4680,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025135,7.460698725481052e-14
4681,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428975,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,8.704148513061227e-14
4682,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403395,127.46593561428975,66.93006993743772,41.59568617286915,92.27677721656443,118.42685016025135,1.1191048088221578e-13
4683,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.440892098500626e-14
4684,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656441,118.42685016025133,4.618527782440651e-14
4685,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428976,66.9300699374377,41.595686172869165,92.27677721656444,118.42685016025133,8.171241461241152e-14
4686,144.88335366765915,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428976,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,7.283063041541027e-14
4687,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428975,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,5.684341886080802e-14
4688,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,4.263256414560601e-14
4689,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,1.7763568394002505e-14
4690,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,7.283063041541027e-14
4691,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.618527782440651e-14
4692,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025132,6.217248937900877e-14
4693,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025135,4.085620730620576e-14
4694,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286915,92.27677721656444,118.42685016025136,7.815970093361102e-14
4695,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025135,3.197442310920451e-14
4696,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025135,7.993605777301127e-14
4697,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,7.460698725481052e-14
4698,144.88335366765915,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,5.1514348342607263e-14
4699,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025136,1.1013412404281553e-13
4700,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025135,7.638334409421077e-14
4701,144.8833536676591,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428976,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025132,1.1013412404281553e-13
4702,144.88335366765912,9.720958263006064,68.70588838527189,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025132,9.059419880941277e-14
4703,144.8833536676591,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025135,1.0658141036401503e-13
4704,144.88335366765912,9.720958263006068,68.70588838527192,199.81771453416133,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025132,9.059419880941277e-14
4705,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025133,6.394884621840902e-14
4706,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,4.440892098500626e-14
4707,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428975,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,7.638334409421077e-14
4708,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.394884621840902e-14
4709,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,2.842170943040401e-14
4710,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,7.460698725481052e-14
4711,144.88335366765912,9.720958263006068,68.70588838527192,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,4.796163466380676e-14
4712,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,6.394884621840902e-14
4713,144.8833536676591,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,8.704148513061227e-14
4714,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.9539925233402755e-14
4715,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025135,3.730349362740526e-14
4716,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445515,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,6.394884621840902e-14
4717,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,3.375077994860476e-14
4718,144.88335366765915,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,8.171241461241152e-14
4719,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455146,75.19808583403395,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025133,8.171241461241152e-14
4720,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403398,127.4659356142898,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,8.704148513061227e-14
4721,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,5.5067062021407764e-14
4722,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,4.263256414560601e-14
4723,144.88335366765915,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428975,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025132,1.1723955140041653e-13
4724,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.572520305780927e-14
4725,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656444,118.42685016025133,7.105427357601002e-14
4726,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416124,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656441,118.42685016025135,1.0480505352461478e-13
4727,144.8833536676591,9.720958263006068,68.70588838527192,199.81771453416133,22.978680214455146,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,1.1901590823981678e-13
4728,144.8833536676591,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025136,7.638334409421077e-14
4729,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,3.907985046680551e-14
4730,144.88335366765915,9.720958263006064,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,7.283063041541027e-14
4731,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,5.3290705182007514e-14
4732,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.9539925233402755e-14
4733,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025132,6.394884621840902e-14
4734,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428976,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025133,6.927791673660977e-14
4735,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743772,41.59568617286916,92.27677721656444,118.42685016025133,9.059419880941277e-14
4736,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025135,6.394884621840902e-14
4737,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.796163466380676e-14
4738,144.8833536676591,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,6.039613253960852e-14
4739,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,4.973799150320701e-14
4740,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025136,9.059419880941277e-14
4741,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743772,41.59568617286915,92.27677721656444,118.42685016025133,5.5067062021407764e-14
4742,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428976,66.9300699374377,41.595686172869165,92.27677721656443,118.42685016025135,6.927791673660977e-14
4743,144.8833536676591,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,6.039613253960852e-14
4744,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,5.684341886080802e-14
4745,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.9539925233402755e-14
4746,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416127,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,7.815970093361102e-14
4747,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025132,6.572520305780927e-14
4748,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025133,4.973799150320701e-14
4749,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,4.618527782440651e-14
4750,144.88335366765912,9.720958263006068,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,5.861977570020827e-14
4751,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,2.842170943040401e-14
4752,144.8833536676591,9.720958263006064,68.70588838527189,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,1.0125233984581428e-13
4753,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025132,3.375077994860476e-14
4754,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.394884621840902e-14
4755,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,2.1316282072803006e-14
4756,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.4268501602513,4.440892098500626e-14
4757,144.88335366765912,9.720958263006064,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.5987211554602254e-14
4758,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,5.5067062021407764e-14
4759,144.88335366765915,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428975,66.9300699374377,41.59568617286916,92.27677721656443,118.4268501602513,1.2789769243681803e-13
4760,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,2.1316282072803006e-14
4761,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286915,92.27677721656441,118.42685016025133,3.730349362740526e-14
4762,144.8833536676591,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656441,118.42685016025133,8.881784197001252e-14
4763,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,5.861977570020827e-14
4764,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416124,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025132,1.2434497875801753e-13
4765,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.440892098500626e-14
4766,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403395,127.46593561428979,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025132,1.0835776720341528e-13
4767,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025135,8.704148513061227e-14
4768,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455135,75.19808583403396,127.46593561428978,66.9300699374377,41.595686172869165,92.27677721656443,118.42685016025133,2.842170943040401e-14
4769,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,3.375077994860476e-14
4770,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025132,4.618527782440651e-14
