Catalan,Spanish,Other,resample_length,Catalan_pop,Spanish_pop,Other_pop,check
250.94475502332122,594.5805068832013,122.47473809347734,968,251.60498873236432,594.071166131001,122.32384513663477,1.3204674180860536
250.5228272092104,592.4522404475384,122.02493234325107,965,250.8252212053012,592.2300364839008,121.9447423107981,0.6047879921814143
251.17434795837298,594.4411172884393,122.3845347531876,968,251.60498873236432,594.071166131001,122.32384513663477,0.861281547982486
251.30260694530418,594.2865942632399,122.41079879145579,968,251.60498873236432,594.071166131001,122.32384513663477,0.6047635741200708
251.26272992723514,594.363062162431,122.37420791033377,968,251.60498873236432,594.071166131001,122.32384513663477,0.6845176102582116
251.13963753581996,594.4243071216424,122.43605534253757,968,251.60498873236432,594.071166131001,122.32384513663477,0.9307023930886231
251.22328461102921,594.3567896441429,122.41992574482784,968,251.60498873236432,594.071166131001,122.32384513663477,0.7634082426700672
251.2870578627985,594.3363660179332,122.37657611926825,968,251.60498873236432,594.071166131001,122.32384513663477,0.635861739131542
251.20253129476765,594.3394528890416,122.45801581619067,968,251.60498873236432,594.071166131001,122.32384513663477,0.8049148751931909
251.19813628373376,594.4574828473303,122.34438086893587,968,251.60498873236432,594.071166131001,122.32384513663477,0.8137048972610188
251.15740257610403,594.4440933269545,122.39850409694124,968,251.60498873236432,594.071166131001,122.32384513663477,0.8951723125203443
251.12272330162642,594.4869695191718,122.39030717920161,968,251.60498873236432,594.071166131001,122.32384513663477,0.9645308614755805
251.2674579820785,594.3357061545033,122.39683586341813,968,251.60498873236432,594.071166131001,122.32384513663477,0.6750615005715588
251.15632665737607,594.4332093309189,122.41046401170487,968,251.60498873236432,594.071166131001,122.32384513663477,0.897324149976285
251.27057835351752,594.3948154787491,122.33460616773324,968,251.60498873236432,594.071166131001,122.32384513663477,0.6688207576934531
249.90828867114806,592.1651112314537,121.92660009739815,964,250.56529869628017,591.616326601534,121.81837470218588,1.3140200502641193
251.17631490654216,594.4185118968877,122.40517319657,968,251.60498873236432,594.071166131001,122.32384513663477,0.8573476516441474
251.28766132505214,594.3592425265806,122.3530961483672,968,251.60498873236432,594.071166131001,122.32384513663477,0.6346548146242554
250.70533368012983,594.8010631802601,122.49360313960987,968,251.60498873236432,594.071166131001,122.32384513663477,1.7993101044687876
251.3195018316151,594.2870720686241,122.39342609976072,968,251.60498873236432,594.071166131001,122.32384513663477,0.5709738014982833
251.38749854408226,594.2990480190755,122.31345343684217,968,251.60498873236432,594.071166131001,122.32384513663477,0.4557637761491975
251.16437965388585,594.472437337922,122.36318300819202,968,251.60498873236432,594.071166131001,122.32384513663477,0.8812181569567485
251.08796566664785,594.55644210116,122.35559223219202,968,251.60498873236432,594.071166131001,122.32384513663477,1.0340461314327456
251.23339279204018,594.3715837159513,122.39502349200843,968,251.60498873236432,594.071166131001,122.32384513663477,0.7431918806481121
249.98984746480966,592.0401116999923,121.97004083519793,964,250.56529869628017,591.616326601534,121.81837470218588,1.1509024629408913
251.08827518746577,594.3915909728939,122.52013383964018,968,251.60498873236432,594.071166131001,122.32384513663477,1.0334270897969446
251.31786124901788,594.3131019366479,122.36903681433414,968,251.60498873236432,594.071166131001,122.32384513663477,0.5742549666927061
251.33442836422293,594.2967821359708,122.36878949980616,968,251.60498873236432,594.071166131001,122.32384513663477,0.5411207362826502
251.18791788161167,593.5947614676136,122.21732065077475,967,251.34506622334328,593.4574562486342,122.19747752802256,0.3142966834631551
251.2136653342494,594.4472223408114,122.33911232493901,968,251.60498873236432,594.071166131001,122.32384513663477,0.7826467962296277
251.21853788281203,594.358712722465,122.42274939472286,968,251.60498873236432,594.071166131001,122.32384513663477,0.7729016991044659
251.25100478260177,594.3631550398982,122.38584017749992,968,251.60498873236432,594.071166131001,122.32384513663477,0.7079678995249168
251.2284301519098,594.3454764731999,122.42609337489013,968,251.60498873236432,594.071166131001,122.32384513663477,0.7531171609088574
251.22421735969138,594.3945291223184,122.38125351799005,968,251.60498873236432,594.071166131001,122.32384513663477,0.7615427453456931
250.96805987649165,594.5549117911944,122.47702833231384,968,251.60498873236432,594.071166131001,122.32384513663477,1.2738577117451797
251.45612898789662,594.1990666424089,122.34480436969442,968,251.60498873236432,594.071166131001,122.32384513663477,0.29771948893525746
251.2582072267243,594.2949570868622,122.44683568641337,968,251.60498873236432,594.071166131001,122.32384513663477,0.6935630112798208
251.32531342328335,594.3183457471383,122.35634082957819,968,251.60498873236432,594.071166131001,122.32384513663477,0.5593506181617585
250.51895384967662,593.3270244709164,122.15402167940687,966,251.08514371432224,592.8437463662675,122.07110991941033,1.1323797292910456
251.34641116830392,594.2756360864056,122.3779527452904,968,251.60498873236432,594.071166131001,122.32384513663477,0.5171551281206774
251.32450717887818,594.3451101260048,122.330382695117,968,251.60498873236432,594.071166131001,122.32384513663477,0.5609631069721956
250.96114409193248,593.7941266739732,122.24472923409415,967,251.34506622334328,593.4574562486342,122.19747752802256,0.7678442628213702
251.36646010038376,594.2834288064389,122.3501110931773,968,251.60498873236432,594.071166131001,122.32384513663477,0.47705726396104353
251.30395958331422,594.3423042152514,122.35373620143426,968,251.60498873236432,594.071166131001,122.32384513663477,0.6020582981000047
251.26714504660418,594.2861556580604,122.44669929533538,968,251.60498873236432,594.071166131001,122.32384513663477,0.6756873715201408
250.46983890672226,592.4291609164513,122.10100017682628,965,250.8252212053012,592.2300364839008,121.9447423107981,0.710764597157663
251.05517892375542,594.590164595809,122.3546564804355,968,251.60498873236432,594.071166131001,122.32384513663477,1.099619617217698
251.37101435383406,594.2664237910997,122.36256185506618,968,251.60498873236432,594.071166131001,122.32384513663477,0.46794875706038397
250.28633627335378,591.8581263773241,121.85553734932206,964,250.56529869628017,591.616326601534,121.81837470218588,0.5579248458526962
251.23832740918613,594.2908747782645,122.47079781254918,968,251.60498873236432,594.071166131001,122.32384513663477,0.7333226463561857
251.00565655880223,593.7238896583237,122.27045378287399,967,251.34506622334328,593.4574562486342,122.19747752802256,0.678819329081989
250.9327605064227,593.804906900951,122.26233259262621,967,251.34506622334328,593.4574562486342,122.19747752802256,0.8246114338409711
251.07582695505008,594.4612455056237,122.46292753932616,968,251.60498873236432,594.071166131001,122.32384513663477,1.0583235546283305
251.34828874782386,594.2974755362127,122.35423571596337,968,251.60498873236432,594.071166131001,122.32384513663477,0.513399969080794
251.26152300363867,594.2936184337357,122.44485856262558,968,251.60498873236432,594.071166131001,122.32384513663477,0.6869314574511804
251.2740466605138,594.2902764601084,122.43567687937764,968,251.60498873236432,594.071166131001,122.32384513663477,0.661884143700874
251.1720809285461,594.4088548562148,122.41906421523898,968,251.60498873236432,594.071166131001,122.32384513663477,0.8658156076362786
250.20955605292372,591.8745845376269,121.91585940944934,964,250.56529869628017,591.616326601534,121.81837470218588,0.7114852867128576
251.3193579684965,594.2826075311075,122.39803450039591,968,251.60498873236432,594.071166131001,122.32384513663477,0.5712615277355013
250.71434587249894,593.9881456832613,122.29750844423961,967,251.34506622334328,593.4574562486342,122.19747752802256,1.2614407016884996
251.34160380309774,594.2398896542683,122.41850654263389,968,251.60498873236432,594.071166131001,122.32384513663477,0.5267698585330152
251.2721269071558,594.2877441672292,122.44012892561483,968,251.60498873236432,594.071166131001,122.32384513663477,0.6657236504168367
250.845388832168,593.7622287046156,122.39238246321636,967,251.34506622334328,593.4574562486342,122.19747752802256,0.9993547823504656
251.32802803376987,594.3095376395127,122.36243432671738,968,251.60498873236432,594.071166131001,122.32384513663477,0.5539213971887591
251.25569398992545,594.3685459344294,122.37576007564503,968,251.60498873236432,594.071166131001,122.32384513663477,0.6985894848776297
251.3043544633129,594.3063300123612,122.38931552432588,968,251.60498873236432,594.071166131001,122.32384513663477,0.6012685381027438
250.16989939262146,591.9543680089029,121.87573259847571,964,250.56529869628017,591.616326601534,121.81837470218588,0.7907986073174413
250.97141141437498,594.4481111793413,122.58047740628365,968,251.60498873236432,594.071166131001,122.32384513663477,1.267154635978514
251.11758336331346,594.4534104339102,122.42900620277616,968,251.60498873236432,594.071166131001,122.32384513663477,0.9748107381015245
251.34331375688555,594.276859161626,122.37982708148827,968,251.60498873236432,594.071166131001,122.32384513663477,0.5233499509573392
250.51896248207444,593.2833844064749,122.19765311145059,966,251.08514371432224,592.8437463662675,122.07110991941033,1.132362464495401
251.18731790258394,594.421372197053,122.39130990036301,968,251.60498873236432,594.071166131001,122.32384513663477,0.8353416595606262
251.15698296629165,594.3843788376086,122.45863819609967,968,251.60498873236432,594.071166131001,122.32384513663477,0.8960115321451667
251.24674667209504,594.4016228406305,122.35163048727433,968,251.60498873236432,594.071166131001,122.32384513663477,0.7164841205383539
251.082086074008,594.5153229375819,122.40259098840997,968,251.60498873236432,594.071166131001,122.32384513663477,1.0458053167124746
251.14462325801105,594.513303245872,122.34207349611694,968,251.60498873236432,594.071166131001,122.32384513663477,0.920730948706435
251.22498855137775,594.3754947315847,122.3995167170375,968,251.60498873236432,594.071166131001,122.32384513663477,0.7600003619730415
251.24530203014947,594.4188770100533,122.33582095979708,968,251.60498873236432,594.071166131001,122.32384513663477,0.7193734044294757
251.2381218517104,594.4356338794579,122.32624426883163,968,251.60498873236432,594.071166131001,122.32384513663477,0.7337337613077324
250.8317237967917,594.7385799846679,122.42969621854031,968,251.60498873236432,594.071166131001,122.32384513663477,1.5465298711451396
251.24287959845608,594.3888462440448,122.36827415749906,968,251.60498873236432,594.071166131001,122.32384513663477,0.7242182678163402
251.22875387987244,594.4054854734306,122.36576064669684,968,251.60498873236432,594.071166131001,122.32384513663477,0.7524697049836391
251.38407517236328,594.2795622193534,122.33636260828325,968,251.60498873236432,594.071166131001,122.32384513663477,0.4418271200019177
251.17850691452804,594.3929608020098,122.42853228346202,968,251.60498873236432,594.071166131001,122.32384513663477,0.8529636356724097
250.54004998836527,593.2933898587806,122.166560152854,966,251.08514371432224,592.8437463662675,122.07110991941033,1.0901874519137777
251.34689187583757,594.2451633015936,122.40794482256874,968,251.60498873236432,594.071166131001,122.32384513663477,0.5161937130533687
251.30670245553497,594.3495426612244,122.34375488324054,968,251.60498873236432,594.071166131001,122.32384513663477,0.5965725536585609
251.37054012833332,594.257329079173,122.37213079249359,968,251.60498873236432,594.071166131001,122.32384513663477,0.4688972080618896
251.23376254002167,594.375606114718,122.39063134526018,968,251.60498873236432,594.071166131001,122.32384513663477,0.7424523846851372
251.25587892173175,594.2599791809056,122.48414189736259,968,251.60498873236432,594.071166131001,122.32384513663477,0.6982196212650251
251.16407460775383,594.5499620017966,122.28596339044947,968,251.60498873236432,594.071166131001,122.32384513663477,0.9575917415914859
251.27440959015928,594.3320524113332,122.3935379985075,968,251.60498873236432,594.071166131001,122.32384513663477,0.6611582844099786
251.16544379419216,594.4260586033694,122.4084976024384,968,251.60498873236432,594.071166131001,122.32384513663477,0.8790898763442101
249.72889575563264,591.4885418790965,121.78256236527078,963,250.30537618725913,591.0026167191672,121.69200709357365,1.152960863252872
251.2610785181818,594.2750207584098,122.46390072340833,968,251.60498873236432,594.071166131001,122.32384513663477,0.687820428364958
251.25552731453845,594.3482114787205,122.396261206741,968,251.60498873236432,594.071166131001,122.32384513663477,0.6989228356516293
251.14474683914204,593.510432125145,122.34482103571284,967,251.34506622334328,593.4574562486342,122.19747752802256,0.4006387684023167
251.23759124125274,594.3596763286822,122.402732430065,968,251.60498873236432,594.071166131001,122.32384513663477,0.7347949822230646
250.59905372394422,593.2251660838468,122.17578019220888,966,251.08514371432224,592.8437463662675,122.07110991941033,0.9721799807558824
251.3987004321086,594.2431005246034,122.3581990432879,968,251.60498873236432,594.071166131001,122.32384513663477,0.41257660051128653
251.08880026482436,594.5748180730532,122.3363816621223,968,251.60498873236432,594.071166131001,122.32384513663477,1.0323769350797107
251.0472340947474,594.5657025586414,122.387063346611,968,251.60498873236432,594.071166131001,122.32384513663477,1.115509275233606
251.32902695872676,594.30211988718,122.36885315409315,968,251.60498873236432,594.071166131001,122.32384513663477,0.5519235472749529
251.3366202189585,594.3197590314776,122.34362074956385,968,251.60498873236432,594.071166131001,122.32384513663477,0.5367370268115366
251.10449262892377,594.4731157955039,122.42239157557223,968,251.60498873236432,594.071166131001,122.32384513663477,1.0009922068809374
251.26432650705937,594.3923936861236,122.34327980681697,968,251.60498873236432,594.071166131001,122.32384513663477,0.6813244506097647
251.13679336948394,594.4905126774478,122.3726939530682,968,251.60498873236432,594.071166131001,122.32384513663477,0.9363907257606314
251.3581054928823,594.2528300741484,122.38906443296911,968,251.60498873236432,594.071166131001,122.32384513663477,0.4937664789638063
251.18403052077414,594.3468300767485,122.46913940247728,968,251.60498873236432,594.071166131001,122.32384513663477,0.8419164231801943
250.56636547569545,592.4701626363984,121.96347188790598,965,250.8252212053012,592.2300364839008,121.9447423107981,0.5177114592112559
251.26063919779688,594.3761863857648,122.36317441643824,968,251.60498873236432,594.071166131001,122.32384513663477,0.6886990691347137
251.33596398479324,594.3186657600444,122.34537025516221,968,251.60498873236432,594.071166131001,122.32384513663477,0.5380494951419479
251.2779094355512,594.313280006509,122.4088105579397,968,251.60498873236432,594.071166131001,122.32384513663477,0.6541585936260788
250.4861554291653,592.450817782934,122.06302678790053,965,250.8252212053012,592.2300364839008,121.9447423107981,0.6781315522715232
251.37886583230005,594.2389576602116,122.38217650748823,968,251.60498873236432,594.071166131001,122.32384513663477,0.45224580012832405
250.72666460573896,593.1070320777507,122.1663033165104,966,251.08514371432224,592.8437463662675,122.07110991941033,0.7169582171664928
251.27721775776072,594.3734177870444,122.34936445519472,968,251.60498873236432,594.071166131001,122.32384513663477,0.6555419492070342
251.08304145891907,594.5462260002965,122.37073254078423,968,251.60498873236432,594.071166131001,122.32384513663477,1.0438945468903
251.08226915334015,594.6990766542729,122.21865419238692,968,251.60498873236432,594.071166131001,122.32384513663477,1.2558210465439288
251.33848615033696,594.2801067859734,122.38140706368945,968,251.60498873236432,594.071166131001,122.32384513663477,0.533005164054515
250.18685931532343,591.9010837646703,121.91205692000622,964,250.56529869628017,591.616326601534,121.81837470218588,0.7568787619133843
251.15453364031356,594.4204893382758,122.42497702141043,968,251.60498873236432,594.071166131001,122.32384513663477,0.9009101841013063
251.21550160151193,594.3314519086774,122.45304648981052,968,251.60498873236432,594.071166131001,122.32384513663477,0.7789742617046045
251.14414587604708,594.4285668535423,122.42728727041055,968,251.60498873236432,594.071166131001,122.32384513663477,0.921685712634357
251.13979427746935,594.489422130112,122.37078359241853,968,251.60498873236432,594.071166131001,122.32384513663477,0.9303889097897411
251.29003083292568,594.3321171084244,122.37785205864978,968,251.60498873236432,594.071166131001,122.32384513663477,0.6299157988771213
251.07799159218908,593.6756918770335,122.24631653077734,967,251.34506622334328,593.4574562486342,122.19747752802256,0.5341492623082473
251.30958931575384,594.3342031089562,122.35620757528991,968,251.60498873236432,594.071166131001,122.32384513663477,0.5907988332208873
251.0788756441856,594.4963076625716,122.42481669324275,968,251.60498873236432,594.071166131001,122.32384513663477,1.0522261763573084
251.17719982808293,594.4677523852746,122.35504778664236,968,251.60498873236432,594.071166131001,122.32384513663477,0.8555778085626145
251.2225091533182,594.3313477901855,122.44614305649611,968,251.60498873236432,594.071166131001,122.32384513663477,0.7649591580920259
251.25061325262809,594.346033511268,122.40335323610374,968,251.60498873236432,594.071166131001,122.32384513663477,0.7087509594722974
251.29125533418673,594.400245458893,122.30849920692016,968,251.60498873236432,594.071166131001,122.32384513663477,0.6581586557842343
250.88745006644834,593.7924028602824,122.32014707326913,967,251.34506622334328,593.4574562486342,122.19747752802256,0.9152323137897156
251.21092841682218,594.3841271092184,122.40494447395938,968,251.60498873236432,594.071166131001,122.32384513663477,0.7881206310841975
250.8317639063668,593.0231478987979,122.14508819483527,966,251.08514371432224,592.8437463662675,122.07110991941033,0.5067596159107666
251.11674991728955,593.6652693919464,122.21798069076407,967,251.34506622334328,593.4574562486342,122.19747752802256,0.45663261210737005
251.08602446383705,594.4546714944613,122.45930404170154,968,251.60498873236432,594.071166131001,122.32384513663477,1.0379285370543982
251.29273735807948,594.3397069223248,122.36755571959553,968,251.60498873236432,594.071166131001,122.32384513663477,0.624502748569455
251.24950520627831,594.3683858123644,122.38210898135718,968,251.60498873236432,594.071166131001,122.32384513663477,0.710967052171867
250.92794473127017,594.6871130523704,122.38494221635933,968,251.60498873236432,594.071166131001,122.32384513663477,1.3540880021881208
251.22943888195223,594.4375807311825,122.33298038686519,968,251.60498873236432,594.071166131001,122.32384513663477,0.7510997008240423
250.47906461742107,592.5262053818526,121.99473000072622,965,250.8252212053012,592.2300364839008,121.9447423107981,0.6923131757600629
251.39879403444056,594.2578711255818,122.34333483997759,968,251.60498873236432,594.071166131001,122.32384513663477,0.41238939584742695
251.03463830779,594.4669409143173,122.49842077789258,968,251.60498873236432,594.071166131001,122.32384513663477,1.1407008491484874
251.3731286359945,594.2946648719193,122.33220649208616,968,251.60498873236432,594.071166131001,122.32384513663477,0.4637201927395296
251.35675797041122,594.2756361373636,122.3676058922252,968,251.60498873236432,594.071166131001,122.32384513663477,0.4964615239061345
251.12172169163784,594.3924244600406,122.48585384832141,968,251.60498873236432,594.071166131001,122.32384513663477,0.9665340814527781
251.28312790274651,594.2930697234812,122.4238023737722,968,251.60498873236432,594.071166131001,122.32384513663477,0.6437216592354389
251.29713576611738,594.3071788037832,122.39568543009929,968,251.60498873236432,594.071166131001,122.32384513663477,0.6157059324937535
250.60242378927768,593.2513930708689,122.14618313985343,966,251.08514371432224,592.8437463662675,122.07110991941033,0.9654398500890125
251.0247922733014,594.5709280418024,122.40427968489617,968,251.60498873236432,594.071166131001,122.32384513663477,1.1603929181257797
251.27710747650093,594.2762898101962,122.44660271330272,968,251.60498873236432,594.071166131001,122.32384513663477,0.6557625117265928
251.0015581552472,594.6606697939006,122.33777205085204,968,251.60498873236432,594.071166131001,122.32384513663477,1.206861154234062
250.59974244306036,593.266890972731,122.13336658420862,966,251.08514371432224,592.8437463662675,122.07110991941033,0.9708025425236002
251.16668429278232,594.5584226571883,122.27489305002916,968,251.60498873236432,594.071166131001,122.32384513663477,0.9745130523749737
251.29631492562098,594.2961215557056,122.40756351867331,968,251.60498873236432,594.071166131001,122.32384513663477,0.617347613486487
251.05723162770246,594.5742689848892,122.36849938740825,968,251.60498873236432,594.071166131001,122.32384513663477,1.0955142093235395
251.10618933228326,594.4475288166575,122.44628185105923,968,251.60498873236432,594.071166131001,122.32384513663477,0.9975988001620522
251.0534266810808,594.483553801666,122.46301951725316,968,251.60498873236432,594.071166131001,122.32384513663477,1.103124102566909
251.22485953562338,594.3315470674527,122.44359339692382,968,251.60498873236432,594.071166131001,122.32384513663477,0.7602583934817062
251.21328413519524,594.3957955554442,122.39092030936038,968,251.60498873236432,594.071166131001,122.32384513663477,0.7834091943379775
251.41015245102602,594.2004294685163,122.38941808045763,968,251.60498873236432,594.071166131001,122.32384513663477,0.38967256267649475
251.29669761504843,594.3549049002762,122.34839748467525,968,251.60498873236432,594.071166131001,122.32384513663477,0.6165822346316219
251.17015627116146,594.3202041358799,122.5096395929585,968,251.60498873236432,594.071166131001,122.32384513663477,0.8696649224054909
251.29101192939896,594.3348715882579,122.37411648234296,968,251.60498873236432,594.071166131001,122.32384513663477,0.627953605930486
250.3373558034019,591.8222479078893,121.8403962887087,964,250.56529869628017,591.616326601534,121.81837470218588,0.455885785756422
251.22134539784253,594.3981644768197,122.3804901253376,968,251.60498873236432,594.071166131001,122.32384513663477,0.7672866690433864
251.36121585839092,594.2837887179606,122.35499542364832,968,251.60498873236432,594.071166131001,122.32384513663477,0.4875457479466405
251.30327421045243,594.2648414354177,122.4318843541297,968,251.60498873236432,594.071166131001,122.32384513663477,0.603429043823553
251.14858221543108,594.5036463630283,122.34777142154043,968,251.60498873236432,594.071166131001,122.32384513663477,0.9128130338662857
251.1227519106212,594.4614693612135,122.41577872816515,968,251.60498873236432,594.071166131001,122.32384513663477,0.9644736434860732
251.2927422124431,594.3170696698314,122.39018811772542,968,251.60498873236432,594.071166131001,122.32384513663477,0.624493039842335
251.22399665513538,594.4253627725208,122.35064057234375,968,251.60498873236432,594.071166131001,122.32384513663477,0.7619841544577355
251.21326409951018,594.3277782834435,122.4589576170462,968,251.60498873236432,594.071166131001,122.32384513663477,0.7834492657081427
251.17810070233287,594.4387906424747,122.38310865519233,968,251.60498873236432,594.071166131001,122.32384513663477,0.8537760600627706
251.27583385464325,594.3025048151035,122.42166133025313,968,251.60498873236432,594.071166131001,122.32384513663477,0.6583097554419481
251.2435894478052,594.3463212912185,122.41008926097628,968,251.60498873236432,594.071166131001,122.32384513663477,0.7227985691181686
251.24951753258594,594.4142086389369,122.33627382847703,968,251.60498873236432,594.071166131001,122.32384513663477,0.710942399556572
251.42599268679132,594.1764977202477,122.39750959296094,968,251.60498873236432,594.071166131001,122.32384513663477,0.35799209114587427
250.48933018726657,594.0401594857574,122.47051032697598,967,251.34506622334328,593.4574562486342,122.19747752802256,1.7114720721532848
251.0854949928395,593.6452753840389,122.26922962312149,967,251.34506622334328,593.4574562486342,122.19747752802256,0.5191424610073625
251.18189340656207,594.4262236171537,122.39188297628411,968,251.60498873236432,594.071166131001,122.32384513663477,0.8461906516043456
251.3095517758388,594.318862097827,122.37158612633411,968,251.60498873236432,594.071166131001,122.32384513663477,0.5908739130509417
251.1351093334361,594.5343271315122,122.33056353505157,968,251.60498873236432,594.071166131001,122.32384513663477,0.9397587978562711
251.1959359206645,594.3777141448636,122.42634993447174,968,251.60498873236432,594.071166131001,122.32384513663477,0.8181056233994326
251.18128832047603,594.3780176314275,122.44069404809646,968,251.60498873236432,594.071166131001,122.32384513663477,0.8474008237765247
251.3548854152139,594.2476482771933,122.39746630759271,968,251.60498873236432,594.071166131001,122.32384513663477,0.5002066343007385
250.96620850999716,593.7812662920494,122.25252519795333,967,251.34506622334328,593.4574562486342,122.19747752802256,0.7577154266920587
251.2655975861406,594.3918749442906,122.34252746956864,968,251.60498873236432,594.071166131001,122.32384513663477,0.6787822924472806
250.70300216523756,594.6826322669483,122.61436556781402,968,251.60498873236432,594.071166131001,122.32384513663477,1.8039731342533543
250.19516799397925,591.9256188545874,121.87921315143329,964,250.56529869628017,591.616326601534,121.81837470218588,0.7402614046017248
251.21635438284153,594.400720890937,122.38292472622133,968,251.60498873236432,594.071166131001,122.32384513663477,0.7772686990454076
251.1913804803013,594.3854419941872,122.42317752551143,968,251.60498873236432,594.071166131001,122.32384513663477,0.8272165041259427
251.2466259622954,594.3848381259562,122.36853591174827,968,251.60498873236432,594.071166131001,122.32384513663477,0.7167255401376593
251.20254645242528,594.4401212193495,122.35733232822517,968,251.60498873236432,594.071166131001,122.32384513663477,0.8048845598780048
251.2910808068591,594.3580474166461,122.35087177649474,968,251.60498873236432,594.071166131001,122.32384513663477,0.6278158510102969
251.26817475116158,594.3329833880986,122.3988418607398,968,251.60498873236432,594.071166131001,122.32384513663477,0.6736279624053765
250.43596319448326,592.6075696591803,121.9564671463363,965,250.8252212053012,592.2300364839008,121.9447423107981,0.7785160216356246
250.68156678515714,593.1716119707993,122.14682124404357,966,251.08514371432224,592.8437463662675,122.07110991941033,0.8071538583301106
251.2581926685798,594.3460070370248,122.39580029439526,968,251.60498873236432,594.071166131001,122.32384513663477,0.6935921275688912
250.7541832443158,593.0878482844535,122.15796847123062,966,251.08514371432224,592.8437463662675,122.07110991941033,0.66192094001266355
251.23968455612945,594.4212788547377,122.33903658913277,968,251.60498873236432,594.071166131001,122.32384513663477,0.7306083524696163
251.1783628830017,594.4575975516616,122.36403956533665,968,251.60498873236432,594.071166131001,122.32384513663477,0.8532516987251313
251.25141343210535,594.3548702635179,122.39371630437658,968,251.60498873236432,594.071166131001,122.32384513663477,0.7071506005177355
251.24096845458186,594.4039361974042,122.3550953480139,968,251.60498873236432,594.071166131001,122.32384513663477,0.7280405555648031
251.04576050768375,593.7108481089058,122.24339138341045,967,251.34506622334328,593.4574562486342,122.19747752802256,0.5986114313189859
251.07466937964685,594.465095432936,122.46023518741707,968,251.60498873236432,594.071166131001,122.32384513663477,1.0606387054347977
251.27155793692134,594.3604365632169,122.36800549986155,968,251.60498873236432,594.071166131001,122.32384513663477,0.6668615908857305
251.35840787023884,594.3143575907264,122.32723453903458,968,251.60498873236432,594.071166131001,122.32384513663477,0.49316172425078264
251.26140835710075,594.355207395606,122.3833842472931,968,251.60498873236432,594.071166131001,122.32384513663477,0.687160750526985
251.21768295184413,594.440214207045,122.34210284111082,968,251.60498873236432,594.071166131001,122.32384513663477,0.7746115610402455
251.30163775370139,594.3140564012441,122.38430584505433,968,251.60498873236432,594.071166131001,122.32384513663477,0.6067019573256403
251.30672159311607,594.3293380477205,122.36394035916328,968,251.60498873236432,594.071166131001,122.32384513663477,0.5965342784963212
251.26583671191054,594.2830452826457,122.4511180054436,968,251.60498873236432,594.071166131001,122.32384513663477,0.6783040409073919
250.9769631151381,594.534630357188,122.48840652767377,968,251.60498873236432,594.071166131001,122.32384513663477,1.2560512344522863
250.54386393651296,592.4481949743142,122.00794108917272,965,250.8252212053012,592.2300364839008,121.9447423107981,0.5627145375762836
251.05796580941293,593.6973706174481,122.24466357313891,967,251.34506622334328,593.4574562486342,122.19747752802256,0.574200827860551
251.0287654482223,593.7522429506726,122.21899160110507,967,251.34506622334328,593.4574562486342,122.19747752802256,0.6326015502418301
250.69845201443886,593.9164832566539,122.38506472890705,967,251.34506622334328,593.4574562486342,122.19747752802256,1.2932284178086064
250.54320281929392,593.3088259481304,122.14797123257557,966,251.08514371432224,592.8437463662675,122.07110991941033,1.0838817900564948
251.05561616174916,593.6662866558896,122.2780971823612,967,251.34506622334328,593.4574562486342,122.19747752802256,0.5789001231881485
250.11757688026438,592.1014303607561,121.78099275897947,964,250.56529869628017,591.616326601534,121.81837470218588,0.9702075184443686
251.29048406547906,594.3275606821447,122.38195525237609,968,251.60498873236432,594.071166131001,122.32384513663477,0.6290093337703553
251.0897160456641,594.4856104633105,122.42467349102533,968,251.60498873236432,594.071166131001,122.32384513663477,1.030545373400372
250.43453180783453,592.5797030463107,121.9857651458546,965,250.8252212053012,592.2300364839008,121.9447423107981,0.7813787949330475
250.75682333066317,593.1868473339449,122.05632933539191,966,251.08514371432224,592.8437463662675,122.07110991941033,0.6862019353549016
251.1254559814642,594.4303135712014,122.44423044733423,968,251.60498873236432,594.071166131001,122.32384513663477,0.9590655018000263
251.09277260215342,594.4183669450119,122.48886045283454,968,251.60498873236432,594.071166131001,122.32384513663477,1.024432260421662
251.1179330543626,594.5588448354109,122.32322211022638,968,251.60498873236432,594.071166131001,122.32384513663477,0.9753574088200878
251.24204284722197,594.3668716636207,122.39108548915723,968,251.60498873236432,594.071166131001,122.32384513663477,0.7258917702845764
251.17644055931825,594.3233324607672,122.50022697991439,968,251.60498873236432,594.071166131001,122.32384513663477,0.8570963460919643
251.21717227900126,594.3758785636418,122.4069491573568,968,251.60498873236432,594.071166131001,122.32384513663477,0.7756329067259173
251.27788411500057,594.356404565224,122.36571131977524,968,251.60498873236432,594.071166131001,122.32384513663477,0.6542092347272757
251.2893399971929,594.3852433542074,122.32541664859961,968,251.60498873236432,594.071166131001,122.32384513663477,0.6312974703427301
251.30617717620478,594.342581285615,122.3512415381801,968,251.60498873236432,594.071166131001,122.32384513663477,0.5976231123188995
251.40130552483924,594.2428186409413,122.35587583421926,968,251.60498873236432,594.071166131001,122.32384513663477,0.4073664150499354
251.19948955078019,594.3479048292528,122.45260561996686,968,251.60498873236432,594.071166131001,122.32384513663477,0.8109983631680677
251.10460690477868,594.4607689462475,122.43462414897367,968,251.60498873236432,594.071166131001,122.32384513663477,1.000763655171113
251.390720573568,594.3014061191128,122.30787330731914,968,251.60498873236432,594.071166131001,122.32384513663477,0.460479976223823
251.24981909225403,594.3115310564658,122.43864985128012,968,251.60498873236432,594.071166131001,122.32384513663477,0.7103392802204951
